1 ,0.17856310231710065
1 ,0.21654428579495472
1 ,0.1367624577800557
1 ,0.34962661511733695
1 ,0.2511143612022455
1 ,0.17321294065822102
1 ,0.1473700995774525
1 ,0.16048261419314228
1 ,0.17556121842453185
1 ,0.1071392801129462
1 ,0.17994193707210815
1 ,0.16653734829571185
1 ,0.09848296207538974
1 ,0.4413987797684323
1 ,0.4261180377223439
1 ,0.13925254588992034
1 ,0.15838465073836824
1 ,0.16341566700442262
1 ,0.39160052869423045
1 ,0.1797447440348818
1 ,0.1752550193661224
1 ,0.30673702916583545
1 ,0.13898152929516697
1 ,0.1733942242730188
1 ,0.1824263342929698
1 ,0.5791746063906253
1 ,0.10052479803168604
1 ,0.19851417608489486
1 ,0.1294774907507863
1 ,0.10258172664027995
1 ,0.18332412781683077
1 ,0.15301055910506983
1 ,0.14404587125049312
1 ,0.3526435554983523
1 ,0.0988522766790228
1 ,0.06684706438852692
1 ,0.16901295631444258
1 ,0.16455743703897777
1 ,0.20206705561685903
1 ,0.41258017171316236
1 ,0.12947706635378786
1 ,0.28482943691966484
1 ,0.16141318204858168
1 ,0.33746497297157807
1 ,0.11303274917998053
1 ,0.2823334397339672
1 ,0.1977703174823708
1 ,0.11385791644213197
1 ,0.07422691690227153
1 ,0.1466005504451965
1 ,0.3513221630861923
1 ,0.12357765713388297
1 ,0.22205476161470997
1 ,0.135095410371363
1 ,0.08663684041673256
1 ,0.10745900921876515
1 ,0.09385139323931423
1 ,0.07829582947387406
1 ,0.1709895083004206
3 ,0.9239781654696959
3 ,0.724442466928779
2 ,0.4279817118416265
3 ,0.3504549672907852
3 ,0.44909881391484524
3 ,0.2782459726229891
3 ,0.1904280402723843
1 ,0.5129595141420882
3 ,0.24021568864369452
3 ,0.6207287048208207
3 ,0.8886153542291693
3 ,0.42154819249869396
1 ,0.5610455020008251
3 ,0.25214152645379667
1 ,0.7153604368777758
1 ,0.4825703239826712
3 ,0.2621212960585106
3 ,0.3478498589753049
3 ,0.22179882710523693
3 ,0.56496090474675
3 ,0.3071801834908061
3 ,0.21036213850028354
3 ,0.1392968088824424
3 ,0.1904060258460495
2 ,0.25564247606190327
3 ,0.2896737437211789
3 ,0.1272637291141439
3 ,0.15535245777387655
3 ,0.27002978883815304
3 ,0.13269414462700946
3 ,0.17629799583050473
3 ,0.20683861314716775
3 ,0.19705324051316972
3 ,0.37868859273686156
3 ,0.18894884279265903
3 ,0.29269993181823023
1 ,0.8225183008495062
3 ,0.613917887117202
3 ,0.1602666783972902
1 ,0.4213903680228703
3 ,0.4287866330050767
3 ,0.21300505282933227
3 ,0.1918976686755805
3 ,0.1460256482410072
3 ,0.1165335299511222
3 ,0.14274843544547494
3 ,0.443688946659034
3 ,0.09008142564111622
3 ,0.21328684062628075
3 ,0.12610224779687967
3 ,0.3161866320148062
3 ,0.8768758452132822
3 ,0.1361060039024518
3 ,0.46184055812620434
3 ,0.18096601145253988
3 ,0.1569136906011963
3 ,0.517930229503348
3 ,0.1300560680080213
3 ,0.07736719328438353
2 ,0.3611631045855583
3 ,0.1752139884197852
3 ,0.25139173449985325
3 ,1.317284612079539
3 ,0.4794842389235481
3 ,0.806213758160387
3 ,0.7670131900384812
3 ,0.12154830092272599
3 ,0.22314381513614165
3 ,0.46256277588892913
3 ,0.1149420133109082
3 ,0.3316285415994814
2 ,0.5711469941325696
2 ,0.25084325813337277
2 ,0.2662571138790804
2 ,0.3855231740726559
2 ,0.3852742268211968
2 ,0.20839726194307262
2 ,0.3127845531134487
2 ,0.4365320449863539
2 ,0.14837794615357996
2 ,0.21822904986312203
2 ,0.1858207601975839
2 ,0.21819379959372587
2 ,0.2099435788881343
2 ,0.25613409643087226
2 ,0.2746517225050156
2 ,0.14045433361689336
2 ,0.39864946710925686
2 ,0.12206960270169924
2 ,0.04167509440077848
2 ,0.1718280837819928
2 ,0.38862107777958654
2 ,0.3658928441352143
2 ,0.4238171910495171
2 ,0.26513133805874656
2 ,0.26332124457783135
2 ,0.2745351740049446
2 ,0.1443241298594406
2 ,0.2945572399654711
2 ,0.9473736706362058
2 ,0.5516114258669061
2 ,0.14067727650433723
2 ,0.12848468079882977
2 ,0.1698245664128248
2 ,0.08513837788532559
2 ,0.1168019501531569
2 ,0.1471811212472428
2 ,0.16902262428955983
2 ,0.12094520391070324
2 ,0.14634130816157462
2 ,0.3327053536575321
2 ,0.16538637288531585
2 ,0.19070404993054513
2 ,0.1604252692730318
2 ,0.2708879302526384
2 ,0.051503546134532535
2 ,0.20797248735312138
2 ,0.17345557084103294
2 ,0.24937751307312747
